example_id                                                                 | status | run_time        |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:1:1:2]           | passed | 0.00451 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:1:2]             | passed | 0.00475 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:1:3]             | passed | 0.00906 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:1:4]             | passed | 0.00382 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:1:5]             | passed | 0.00421 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:2:1]             | passed | 0.0033 seconds  |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:3:1]             | passed | 0.00297 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:4:1]             | passed | 0.00387 seconds |
./spec/services/payment/stripe/charge_service_spec.rb[1:1:5:1:1]           | passed | 0.00301 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:1:1]                  | passed | 0.00088 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:1:2]                  | passed | 0.00097 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:2]                    | passed | 0.00104 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:3]                    | passed | 0.00086 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:4]                    | passed | 0.00094 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:5]                    | passed | 0.00088 seconds |
./spec/services/product/create_service_spec.rb[1:1:1:6]                    | passed | 0.00088 seconds |
./spec/services/product/create_service_spec.rb[1:1:2:1]                    | passed | 0.00108 seconds |
./spec/services/product/create_service_spec.rb[1:1:3:1:1]                  | passed | 0.00099 seconds |
./spec/services/product/create_service_spec.rb[1:1:4:1]                    | passed | 0.00106 seconds |
./spec/services/product/create_service_spec.rb[1:1:4:2]                    | passed | 0.00094 seconds |
./spec/services/product/create_service_spec.rb[1:1:5:1]                    | passed | 0.00104 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:1:1:1]                 | passed | 0.00146 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:1:1:2]                 | passed | 0.00164 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:1:2]                   | passed | 0.00192 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:1:3]                   | passed | 0.00134 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:2:1]                   | passed | 0.00211 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:3:1:1]                 | passed | 0.00132 seconds |
./spec/services/product/destroy_service_spec.rb[1:1:4:1:1]                 | passed | 0.00076 seconds |
./spec/services/product/index_service_spec.rb[1:1:1:1:1]                   | passed | 0.00128 seconds |
./spec/services/product/index_service_spec.rb[1:1:1:1:2]                   | passed | 0.00104 seconds |
./spec/services/product/index_service_spec.rb[1:1:1:2]                     | passed | 0.00152 seconds |
./spec/services/product/index_service_spec.rb[1:1:1:3]                     | passed | 0.00191 seconds |
./spec/services/product/index_service_spec.rb[1:1:1:4]                     | passed | 0.00117 seconds |
./spec/services/product/index_service_spec.rb[1:1:2:1]                     | passed | 0.00363 seconds |
./spec/services/product/index_service_spec.rb[1:1:3:1]                     | passed | 0.00158 seconds |
./spec/services/product/index_service_spec.rb[1:1:4:1]                     | passed | 0.00084 seconds |
./spec/services/product/publish_service_spec.rb[1:1:1:1:1]                 | passed | 0.00275 seconds |
./spec/services/product/publish_service_spec.rb[1:1:1:1:2]                 | passed | 0.0032 seconds  |
./spec/services/product/publish_service_spec.rb[1:1:1:2]                   | passed | 0.00209 seconds |
./spec/services/product/publish_service_spec.rb[1:1:1:3]                   | passed | 0.00263 seconds |
./spec/services/product/publish_service_spec.rb[1:1:2:1]                   | passed | 0.00172 seconds |
./spec/services/product/publish_service_spec.rb[1:1:3:1]                   | passed | 0.01057 seconds |
./spec/services/product/publish_service_spec.rb[1:1:4:1:1]                 | passed | 0.05476 seconds |
